SA2_MAINCODE_2016,EWFT_16_TechFEI_FT,EWFT_16_TechFEI_PT,EWFT_16_TechFEI_NS,EWFT_16_TechFEI_Tot,EWFT_16_UniOTIs_FT,EWFT_16_UniOTIs_PT,EWFT_16_UniOTIs_NS,EWFT_16_UniOTIs_Tot,EWFT_16_Other,EWFT_16_NS,EWFT_16_Tot,EWFT_17_TechFEI_FT,EWFT_17_TechFEI_PT,EWFT_17_TechFEI_NS,EWFT_17_TechFEI_Tot,EWFT_17_UniOTIs_FT,EWFT_17_UniOTIs_PT,EWFT_17_UniOTIs_NS,EWFT_17_UniOTIs_Tot,EWFT_17_Other,EWFT_17_NS,EWFT_17_Tot,EWFT_18_TechFEI_FT,EWFT_18_TechFEI_PT,EWFT_18_TechFEI_NS,EWFT_18_TechFEI_Tot,EWFT_18_UniOTIs_FT,EWFT_18_UniOTIs_PT,EWFT_18_UniOTIs_NS,EWFT_18_UniOTIs_Tot,EWFT_18_Other,EWFT_18_NS,EWFT_18_Tot,EWFT_19_TechFEI_FT,EWFT_19_TechFEI_PT,EWFT_19_TechFEI_NS,EWFT_19_TechFEI_Tot,EWFT_19_UniOTIs_FT,EWFT_19_UniOTIs_PT,EWFT_19_UniOTIs_NS,EWFT_19_UniOTIs_Tot,EWFT_19_Other,EWFT_19_NS,EWFT_19_Tot,EWFT_20_24_TechFEI_FT,EWFT_20_24_TechFEI_PT,EWFT_20_24_TechFEI_NS,EWFT_20_24_TechFEI_Tot,EWFT_20_24_UniOTIs_FT,EWFT_20_24_UniOTIs_PT,EWFT_20_24_UniOTIs_NS,EWFT_20_24_UniOTIs_Tot,EWFT_20_24_Other,EWFT_20_24_NS,EWFT_20_24_Tot,EWFT_25_29_TechFEI_FT,EWFT_25_29_TechFEI_PT,EWFT_25_29_TechFEI_NS,EWFT_25_29_TechFEI_Tot,EWFT_25_29_UniOTIs_FT,EWFT_25_29_UniOTIs_PT,EWFT_25_29_UniOTIs_NS,EWFT_25_29_UniOTIs_Tot,EWFT_25_29_Other,EWFT_25_29_NS,EWFT_25_29_Tot,EWFT_30over_TechFEI_FT,EWFT_30over_TechFEI_PT,EWFT_30over_TechFEI_NS,EWFT_30over_TechFEI_Tot,EWFT_30over_UniOTIs_FT,EWFT_30over_UniOTIs_PT,EWFT_30over_UniOTIs_NS,EWFT_30over_UniOTIs_Tot,EWFT_30over_Other,EWFT_30over_NS,EWFT_30over_Tot,EWFT_Tot_TechFEI_FT,EWFT_Tot_TechFEI_PT,EWFT_Tot_TechFEI_NS,EWFT_Tot_TechFEI_Tot,EWFT_Tot_UniOTIs_FT,EWFT_Tot_UniOTIs_PT,EWFT_Tot_UniOTIs_NS,EWFT_Tot_UniOTIs_Tot,EWFT_Tot_Other,EWFT_Tot_NS,EWFT_Tot_Tot,EWPT_16_TechFEI_FT,EWPT_16_TechFEI_PT,EWPT_16_TechFEI_NS,EWPT_16_TechFEI_Tot,EWPT_16_UniOTIs_FT,EWPT_16_UniOTIs_PT,EWPT_16_UniOTIs_NS,EWPT_16_UniOTIs_Tot,EWPT_16_Other,EWPT_16_NS,EWPT_16_Tot,EWPT_17_TechFEI_FT,EWPT_17_TechFEI_PT,EWPT_17_TechFEI_NS,EWPT_17_TechFEI_Tot,EWPT_17_UniOTIs_FT,EWPT_17_UniOTIs_PT,EWPT_17_UniOTIs_NS,EWPT_17_UniOTIs_Tot,EWPT_17_Other,EWPT_17_NS,EWPT_17_Tot,EWPT_18_TechFEI_FT,EWPT_18_TechFEI_PT,EWPT_18_TechFEI_NS,EWPT_18_TechFEI_Tot,EWPT_18_UniOTIs_FT,EWPT_18_UniOTIs_PT,EWPT_18_UniOTIs_NS,EWPT_18_UniOTIs_Tot,EWPT_18_Other,EWPT_18_NS,EWPT_18_Tot,EWPT_19_TechFEI_FT,EWPT_19_TechFEI_PT,EWPT_19_TechFEI_NS,EWPT_19_TechFEI_Tot,EWPT_19_UniOTIs_FT,EWPT_19_UniOTIs_PT,EWPT_19_UniOTIs_NS,EWPT_19_UniOTIs_Tot,EWPT_19_Other,EWPT_19_NS,EWPT_19_Tot,EWPT_20_24_TechFEI_FT,EWPT_20_24_TechFEI_PT,EWPT_20_24_TechFEI_NS,EWPT_20_24_TechFEI_Tot,EWPT_20_24_UniOTIs_FT,EWPT_20_24_UniOTIs_PT,EWPT_20_24_UniOTIs_NS,EWPT_20_24_UniOTIs_Tot,EWPT_20_24_Other,EWPT_20_24_NS,EWPT_20_24_Tot,EWPT_25_29_TechFEI_FT,EWPT_25_29_TechFEI_PT,EWPT_25_29_TechFEI_NS,EWPT_25_29_TechFEI_Tot,EWPT_25_29_UniOTIs_FT,EWPT_25_29_UniOTIs_PT,EWPT_25_29_UniOTIs_NS,EWPT_25_29_UniOTIs_Tot,EWPT_25_29_Other,EWPT_25_29_NS,EWPT_25_29_Tot,EWPT_30over_TechFEI_FT,EWPT_30over_TechFEI_PT,EWPT_30over_TechFEI_NS,EWPT_30over_TechFEI_Tot,EWPT_30over_UniOTIs_FT,EWPT_30over_UniOTIs_PT,EWPT_30over_UniOTIs_NS,EWPT_30over_UniOTIs_Tot,EWPT_30over_Other,EWPT_30over_NS,EWPT_30over_Tot,EWPT_Tot_TechFEI_FT,EWPT_Tot_TechFEI_PT,EWPT_Tot_TechFEI_NS,EWPT_Tot_TechFEI_Tot,EWPT_Tot_UniOTIs_FT,EWPT_Tot_UniOTIs_PT,EWPT_Tot_UniOTIs_NS,EWPT_Tot_UniOTIs_Tot,EWPT_Tot_Other,EWPT_Tot_NS,EWPT_Tot_Tot,EAFW_16_TechFEI_FT,EAFW_16_TechFEI_PT,EAFW_16_TechFEI_NS,EAFW_16_TechFEI_Tot,EAFW_16_UniOTIs_FT,EAFW_16_UniOTIs_PT,EAFW_16_UniOTIs_NS,EAFW_16_UniOTIs_Tot,EAFW_16_Other,EAFW_16_NS,EAFW_16_Tot,EAFW_17_TechFEI_FT,EAFW_17_TechFEI_PT,EAFW_17_TechFEI_NS,EAFW_17_TechFEI_Tot,EAFW_17_UniOTIs_FT,EAFW_17_UniOTIs_PT,EAFW_17_UniOTIs_NS,EAFW_17_UniOTIs_Tot,EAFW_17_Other,EAFW_17_NS,EAFW_17_Tot,EAFW_18_TechFEI_FT,EAFW_18_TechFEI_PT
602011036,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,5,0,4,0,4,0,0,0,0,0,0,3,0,9,0,9,0,0,0,0,0,0,11,0,17,0,23,3,3,0,9,0,4,29,0,6,0,6,0,5,0,7,3,0,11,0,22,0,21,0,19,0,17,9,20,64,0,63,0,67,7,24,0,29,13,21,132,3,0,0,3,0,0,0,0,16,0,22,5,0,0,5,0,0,0,0,24,0,27,0,0,0,3,4,0,0,4,7,0,19,0,0,0,0,10,0,0,9,0,0,7,3,3,0,6,34,0,0,36,3,0,45,3,0,0,3,3,0,0,4,0,3,14,7,9,0,18,8,15,0,23,0,8,47,21,19,0,41,65,21,0,79,55,12,184,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,3,0,0
602011037,0,3,0,3,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,4,0,3,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,13,3,0,0,3,3,0,16,0,6,0,10,3,4,0,3,0,0,12,0,15,0,15,6,18,0,23,3,10,44,4,36,0,38,11,21,0,34,5,10,86,3,0,0,3,0,0,0,0,18,3,26,4,0,0,4,0,0,0,0,17,0,20,5,0,0,5,4,0,0,4,13,0,15,0,3,0,4,15,0,0,16,0,0,20,0,7,0,10,31,7,0,38,0,0,41,0,0,0,3,10,3,0,9,0,0,12,0,9,0,10,6,19,0,25,5,10,49,13,19,0,35,70,24,0,91,44,9,185,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
602011038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,7,0,14,0,0,0,0,0,0,15,0,14,0,13,4,0,0,6,0,0,16,5,39,0,52,18,35,0,55,4,3,113,0,18,0,20,9,38,0,50,12,3,80,3,70,0,73,22,176,0,197,33,41,338,13,151,3,159,48,247,3,302,51,52,564,8,3,0,9,0,0,0,0,89,3,100,16,0,0,16,0,0,0,0,114,10,141,13,8,0,14,26,3,0,30,96,0,148,3,12,0,15,74,3,0,78,3,0,89,18,27,0,41,272,46,0,317,3,6,377,5,18,0,19,60,30,0,90,5,4,126,18,51,0,72,51,119,0,163,21,29,287,81,109,0,190,485,201,0,688,333,59,1270,0,0,0,0,0,0,0,0,15,0,16,3,0,0,3,0,0,0,0,8,0,7,0,0
602011039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,5,0,6,0,8,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,9,15,0,11,0,12,0,8,0,8,4,9,29,0,0,0,0,0,0,0,0,7,0,7,3,0,0,3,0,0,0,0,20,0,23,3,0,0,3,0,0,0,0,3,0,6,0,0,0,0,3,0,0,3,0,0,7,6,3,0,5,3,3,0,6,0,0,13,3,0,0,3,3,0,0,3,0,0,3,0,7,0,13,3,3,0,7,0,4,21,14,10,0,28,13,5,0,18,39,4,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
602011040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,7,3,4,0,3,0,3,14,0,0,0,0,0,3,0,3,0,0,4,0,3,0,3,0,4,0,4,3,6,20,0,10,0,10,4,5,0,13,6,10,40,3,0,0,5,0,0,0,0,25,3,29,10,0,0,10,0,0,0,0,24,0,31,0,0,0,0,11,0,0,11,13,0,21,0,0,0,0,11,0,0,11,0,0,12,0,8,0,4,34,0,0,34,0,0,44,0,3,0,3,9,0,0,7,0,0,11,0,6,0,6,5,12,0,17,3,3,27,14,14,0,26,68,16,0,86,63,9,178,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
602011041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,11,0,4,0,4,11,4,0,11,3,0,19,0,15,0,15,16,59,0,70,6,6,96,0,18,0,18,21,63,0,88,11,5,124,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,0,0,10,0,7,0,7,36,0,0,39,3,0,50,0,0,0,3,12,0,0,15,0,0,17,6,10,0,17,45,29,0,76,3,5,97,6,20,0,23,99,37,0,137,12,12,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
602011042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,5,0,3,0,3,0,0,12,0,0,0,0,0,0,0,0,0,0,4,0,8,0,8,3,15,0,12,4,6,38,3,18,0,21,5,16,0,21,6,6,56,0,0,0,0,0,0,0,0,5,0,12,0,0,0,0,0,0,0,0,12,0,12,3,0,0,3,4,0,0,4,9,0,17,0,0,0,0,4,0,0,4,0,0,7,0,5,0,5,18,0,0,16,0,0,21,0,0,0,0,3,3,0,6,0,0,12,0,15,0,23,11,18,0,28,3,14,65,10,26,0,34,39,23,0,60,36,14,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
602011043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,6,0,4,10,0,5,0,5,0,3,0,6,0,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,6,0,0,6,0,0,6,0,0,0,3,10,0,0,8,0,0,13,4,0,0,4,0,3,0,5,0,0,7,3,8,0,6,7,6,0,8,3,8,29,8,4,0,14,17,6,0,29,12,8,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
602011044,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,0,3,0,3,0,3,0,5,0,5,0,0,8,0,0,0,0,0,3,0,3,0,0,10,0,9,0,10,3,16,0,19,3,16,39,0,21,0,21,3,21,0,24,7,12,65,0,0,0,0,0,0,0,0,17,0,20,8,0,0,8,0,0,0,0,18,0,24,3,0,0,3,0,0,0,4,11,0,11,0,0,0,0,5,0,0,5,0,0,7,3,0,0,3,20,4,0,19,0,0,27,0,0,0,0,6,0,0,4,0,0,7,3,8,0,12,5,17,0,20,3,11,47,15,13,0,31,38,24,0,62,43,12,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
602011045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,4,7,7,3,0,6,0,0,0,3,9,4,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
602011046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,3,3,0,0,3,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,3,3,0,3,0,7,0,3,0,3,0,0,12,0,0,0,0,0,17,0,17,0,3,24,5,7,0,13,0,21,0,18,4,4,47,0,0,0,0,0,0,0,0,12,0,9,3,0,0,3,0,0,0,0,12,0,10,0,0,0,4,0,0,0,0,6,0,14,0,0,0,0,8,0,0,8,0,0,7,0,0,0,3,15,0,0,22,0,0,28,0,0,0,0,6,5,0,7,0,0,7,0,6,0,6,4,9,0,9,0,5,22,6,13,0,14,40,16,0,49,29,7,105,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
602011047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,7,0,0,0,0,0,0,8,0,7,0,9,3,0,0,9,0,3,18,3,4,0,9,0,0,0,0,0,0,9,0,20,0,20,3,21,0,25,0,5,52,4,38,0,42,11,28,0,31,5,10,93,0,0,0,0,0,0,0,0,20,0,19,7,3,0,8,0,0,0,0,20,0,29,0,0,0,0,3,0,0,3,13,0,21,0,0,0,3,3,0,0,4,0,0,11,0,3,0,3,15,4,0,22,0,0,26,0,0,0,0,3,0,0,4,0,0,11,3,12,0,11,6,16,0,17,0,5,39,14,14,0,30,35,20,0,57,54,9,147,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
602011048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,3,0,0,9,0,3,0,4,0,3,0,3,0,0,7,0,0,0,0,0,10,0,10,3,4,17,0,15,0,14,0,8,0,10,3,4,32,0,0,0,0,0,0,0,0,7,0,8,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,3,0,0,5,0,0,5,0,0,0,3,6,0,0,5,0,0,12,0,0,0,0,0,3,0,4,0,0,5,0,0,0,3,0,10,0,9,0,3,17,6,4,0,6,13,12,0,26,15,3,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
602011049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,7,0,7,0,0,10,0,15,0,15,0,7,0,3,0,0,16,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,0,0,0,0,3,0,0,0,3,4,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,3,0,3,3,0,9,3,5,0,10,3,3,0,6,9,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
602011050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,7,0,6,0,7,0,7,3,6,25,0,15,0,18,0,12,0,12,3,6,39,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,9,0,0,9,0,0,0,0,4,3,0,3,0,0,3,3,6,0,5,4,0,0,5,0,4,18,3,7,0,8,10,3,0,18,3,4,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
602011051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,8,0,0,0,0,0,6,0,7,0,0,4,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,3,10,3,3,0,3,3,0,0,3,11,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
602011052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,3,0,4,0,0,14,0,0,0,0,0,0,0,0,0,0,3,0,7,0,4,0,3,0,5,0,4,17,0,16,0,16,3,8,0,6,4,3,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,5,0,0,6,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,3,0,3,0,0,6,4,0,0,9,11,3,0,15,6,3,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
602021053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,5,10,0,0,0,0,0,0,0,0,0,8,14,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,3,0,9,0,7,0,5,4,3,21,3,3,0,7,6,6,0,13,14,4,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
602021054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,4,0,3,0,3,0,0,0,0,0,0,5,0,5,0,6,0,3,0,3,0,0,10,0,3,0,3,0,3,0,3,0,3,9,0,7,0,7,0,10,0,10,0,11,33,0,21,0,22,0,15,0,18,3,13,54,0,0,0,0,0,0,0,0,16,0,13,3,0,0,4,0,0,0,0,8,0,12,3,3,0,7,0,0,0,0,9,0,19,0,0,0,0,3,0,0,3,0,0,3,4,0,0,4,9,0,0,9,0,3,16,0,3,0,3,0,0,0,0,0,0,5,3,12,0,9,0,9,0,11,3,15,44,18,18,0,33,14,11,0,19,42,19,113,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
602021055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,8,0,10,0,10,0,3,0,3,0,4,15,0,0,0,0,0,0,0,0,8,0,9,3,0,0,3,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,7,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,5,0,6,0,3,0,7,5,0,14,11,5,0,14,7,6,0,12,19,4,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
602021056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,7,0,4,0,9,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,4,3,0,5,5,0,0,3,4,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
602021057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,3,0,9,0,9,0,9,0,9,0,8,21,0,14,0,14,0,8,0,8,7,10,35,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,4,0,4,0,8,17,3,10,0,11,4,4,0,11,11,8,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
602031058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,12,0,9,0,7,0,0,0,0,0,6,17,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,10,3,3,0,6,9,3,0,8,3,6,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
602031059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,14,0,14,0,0,0,3,0,0,15,0,9,0,9,0,3,0,3,0,0,10,0,7,0,7,0,10,0,10,10,17,44,0,32,0,32,0,12,0,17,10,23,71,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,10,0,11,3,0,0,3,0,0,0,0,0,0,4,0,3,0,3,0,0,0,0,0,0,6,0,3,0,3,5,0,0,10,3,0,15,0,0,0,3,3,0,0,3,0,0,4,0,7,0,6,4,6,0,10,0,8,33,6,17,0,24,15,11,0,30,18,10,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
602031060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,11,0,0,0,3,0,4,0,4,0,0,10,0,0,0,3,0,9,0,10,3,16,28,3,12,0,13,0,12,0,12,3,13,42,0,0,0,0,0,0,0,0,9,3,19,3,0,0,3,0,0,0,0,3,0,10,0,0,0,0,0,0,0,0,3,0,13,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,3,0,3,11,0,0,0,0,3,0,0,3,0,0,3,3,5,0,10,4,3,0,3,0,6,18,17,8,0,20,13,4,0,17,19,12,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
602031061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7,0,3,0,3,0,9,22,0,11,0,13,3,3,0,8,3,11,33,0,0,0,0,0,0,0,0,12,0,13,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,4,6,5,0,12,0,3,20,0,3,0,3,0,4,0,3,3,0,8,3,7,0,11,3,3,0,3,3,8,24,8,8,0,16,13,10,0,19,20,15,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
