SA2_MAINCODE_2016,ClAW_150_299_A_65_74,ClAW_150_299_A_75ov,ClAW_150_299_Tot,ClAW_300_399_A_15_19,ClAW_300_399_A_20_24,ClAW_300_399_A_25_34,ClAW_300_399_A_35_44,ClAW_300_399_A_45_54,ClAW_300_399_A_55_64,ClAW_300_399_A_65_74,ClAW_300_399_A_75ov,ClAW_300_399_Tot,ClAW_400_499_A_15_19,ClAW_400_499_A_20_24,ClAW_400_499_A_25_34,ClAW_400_499_A_35_44,ClAW_400_499_A_45_54,ClAW_400_499_A_55_64,ClAW_400_499_A_65_74,ClAW_400_499_A_75ov,ClAW_400_499_Tot,ClAW_500_649_A_15_19,ClAW_500_649_A_20_24,ClAW_500_649_A_25_34,ClAW_500_649_A_35_44,ClAW_500_649_A_45_54,ClAW_500_649_A_55_64,ClAW_500_649_A_65_74,ClAW_500_649_A_75ov,ClAW_500_649_Tot,ClAW_650_799_A_15_19,ClAW_650_799_A_20_24,ClAW_650_799_A_25_34,ClAW_650_799_A_35_44,ClAW_650_799_A_45_54,ClAW_650_799_A_55_64,ClAW_650_799_A_65_74,ClAW_650_799_A_75ov,ClAW_650_799_Tot,ClAW_800_999_A_15_19,ClAW_800_999_A_20_24,ClAW_800_999_A_25_34,ClAW_800_999_A_35_44,ClAW_800_999_A_45_54,ClAW_800_999_A_55_64,ClAW_800_999_A_65_74,ClAW_800_999_A_75ov,ClAW_800_999_Tot,ClAW_1000_1249_A_15_19,ClAW_1000_1249_A_20_24,ClAW_1000_1249_A_25_34,ClAW_1000_1249_A_35_44,ClAW_1000_1249_A_45_54,ClAW_1000_1249_A_55_64,ClAW_1000_1249_A_65_74,ClAW_1000_1249_A_75ov,ClAW_1000_1249_Tot,ClAW_1250_1499_A_15_19,ClAW_1250_1499_A_20_24,ClAW_1250_1499_A_25_34,ClAW_1250_1499_A_35_44,ClAW_1250_1499_A_45_54,ClAW_1250_1499_A_55_64,ClAW_1250_1499_A_65_74,ClAW_1250_1499_A_75ov,ClAW_1250_1499_Tot,ClAW_1500_1749_A_15_19,ClAW_1500_1749_A_20_24,ClAW_1500_1749_A_25_34,ClAW_1500_1749_A_35_44,ClAW_1500_1749_A_45_54,ClAW_1500_1749_A_55_64,ClAW_1500_1749_A_65_74,ClAW_1500_1749_A_75ov,ClAW_1500_1749_Tot,ClAW_1750_1999_A_15_19,ClAW_1750_1999_A_20_24,ClAW_1750_1999_A_25_34,ClAW_1750_1999_A_35_44,ClAW_1750_1999_A_45_54,ClAW_1750_1999_A_55_64,ClAW_1750_1999_A_65_74,ClAW_1750_1999_A_75ov,ClAW_1750_1999_Tot,ClAW_2000_2999_A_15_19,ClAW_2000_2999_A_20_24,ClAW_2000_2999_A_25_34,ClAW_2000_2999_A_35_44,ClAW_2000_2999_A_45_54,ClAW_2000_2999_A_55_64,ClAW_2000_2999_A_65_74,ClAW_2000_2999_A_75ov,ClAW_2000_2999_Tot,ClAW_3000mo_A_15_19,ClAW_3000mo_A_20_24,ClAW_3000mo_A_25_34,ClAW_3000mo_A_35_44,ClAW_3000mo_A_45_54,ClAW_3000mo_A_55_64,ClAW_3000mo_A_65_74,ClAW_3000mo_A_75ov,ClAW_3000mo_Tot,ClAW_PINS_A_15_19,ClAW_PINS_A_20_24,ClAW_PINS_A_25_34,ClAW_PINS_A_35_44,ClAW_PINS_A_45_54,ClAW_PINS_A_55_64,ClAW_PINS_A_65_74,ClAW_PINS_A_75ov,ClAW_PINS_Tot,ClAW_Tot_A_15_19,ClAW_Tot_A_20_24,ClAW_Tot_A_25_34,ClAW_Tot_A_35_44,ClAW_Tot_A_45_54,ClAW_Tot_A_55_64,ClAW_Tot_A_65_74,ClAW_Tot_A_75ov,ClAW_Tot_Tot,SW_NNI_A_15_19,SW_NNI_A_20_24,SW_NNI_A_25_34,SW_NNI_A_35_44,SW_NNI_A_45_54,SW_NNI_A_55_64,SW_NNI_A_65_74,SW_NNI_A_75ov,SW_NNI_Tot,SW_1_149_A_15_19,SW_1_149_A_20_24,SW_1_149_A_25_34,SW_1_149_A_35_44,SW_1_149_A_45_54,SW_1_149_A_55_64,SW_1_149_A_65_74,SW_1_149_A_75ov,SW_1_149_Tot,SW_150_299_A_15_19,SW_150_299_A_20_24,SW_150_299_A_25_34,SW_150_299_A_35_44,SW_150_299_A_45_54,SW_150_299_A_55_64,SW_150_299_A_65_74,SW_150_299_A_75ov,SW_150_299_Tot,SW_300_399_A_15_19,SW_300_399_A_20_24,SW_300_399_A_25_34,SW_300_399_A_35_44,SW_300_399_A_45_54,SW_300_399_A_55_64,SW_300_399_A_65_74,SW_300_399_A_75ov,SW_300_399_Tot,SW_400_499_A_15_19,SW_400_499_A_20_24,SW_400_499_A_25_34,SW_400_499_A_35_44,SW_400_499_A_45_54,SW_400_499_A_55_64,SW_400_499_A_65_74,SW_400_499_A_75ov,SW_400_499_Tot,SW_500_649_A_15_19,SW_500_649_A_20_24,SW_500_649_A_25_34,SW_500_649_A_35_44,SW_500_649_A_45_54,SW_500_649_A_55_64,SW_500_649_A_65_74,SW_500_649_A_75ov,SW_500_649_Tot,SW_650_799_A_15_19,SW_650_799_A_20_24,SW_650_799_A_25_34,SW_650_799_A_35_44,SW_650_799_A_45_54,SW_650_799_A_55_64,SW_650_799_A_65_74,SW_650_799_A_75ov,SW_650_799_Tot,SW_800_999_A_15_19,SW_800_999_A_20_24,SW_800_999_A_25_34,SW_800_999_A_35_44,SW_800_999_A_45_54,SW_800_999_A_55_64,SW_800_999_A_65_74,SW_800_999_A_75ov,SW_800_999_Tot,SW_1000_1249_A_15_19,SW_1000_1249_A_20_24,SW_1000_1249_A_25_34,SW_1000_1249_A_35_44,SW_1000_1249_A_45_54,SW_1000_1249_A_55_64,SW_1000_1249_A_65_74,SW_1000_1249_A_75ov
310031293,0,0,14,0,3,3,3,3,0,0,0,16,0,0,0,3,0,0,3,0,11,0,5,7,6,9,10,0,0,35,0,4,3,10,8,8,3,0,37,0,0,9,18,16,8,0,0,53,0,4,9,5,5,7,0,0,35,0,0,3,3,0,5,0,0,19,0,0,0,8,4,0,0,0,13,0,0,0,0,5,0,0,0,9,0,0,0,3,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,24,38,64,50,55,8,0,245,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,25,16,0,3,0,3,0,0,0,23,4,0,0,0,0,0,0,0,5,4,4,3,6,4,3,0,0,24,0,4,10,3,0,0,0,0,19,0,0,7,3,5,7,0,0,22,0,3,4,7,7,0,0,0,25,0,0,0,7,3,4,0,0
310031294,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,0,3,3,0,0,7,0,0,4,3,0,0,0,0,8,0,0,3,0,3,3,0,0,7,0,0,5,9,3,0,0,0,23,0,0,0,3,0,0,0,0,3,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,21,26,13,9,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,5,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0
310031295,0,0,3,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,3,3,4,0,0,11,0,7,4,7,6,0,0,0,24,0,4,5,4,13,3,0,0,36,0,0,8,10,12,7,0,0,37,0,0,3,3,8,0,0,0,21,0,0,0,5,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,3,7,31,42,53,20,0,0,154,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0
310041296,0,0,10,0,5,0,0,4,6,0,0,14,0,0,0,0,3,0,0,0,12,0,3,3,8,4,3,0,0,20,0,0,9,5,6,6,0,0,21,0,3,7,9,8,3,0,0,35,0,0,8,8,6,3,0,0,28,0,0,3,7,3,0,0,0,18,0,0,0,4,3,0,0,0,11,0,0,3,3,3,0,0,0,10,0,0,0,0,5,0,0,0,9,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,5,4,18,35,54,56,23,8,0,200,0,0,0,0,0,0,0,0,0,39,4,3,0,0,0,0,0,44,25,7,4,0,0,0,0,0,38,9,4,7,3,3,0,0,0,23,6,0,3,0,4,0,0,0,15,5,5,7,3,0,3,0,0,17,0,3,7,3,3,3,0,0,21,0,3,3,4,4,0,0,0,16,0,0,3,3,3,3,0,0
310041297,0,0,9,0,0,0,3,0,3,0,0,4,0,0,0,3,0,0,0,0,4,0,0,0,4,0,5,0,0,12,0,0,3,3,6,0,0,0,11,0,0,0,4,3,3,0,0,12,0,0,0,0,3,0,0,0,11,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,18,20,18,3,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,9,0,0,6,0,0,0,0,0,13,0,0,3,0,0,0,0,0,5,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,0,0
310041298,0,0,0,0,0,3,0,3,0,0,0,10,0,0,3,0,0,0,0,0,6,0,7,5,6,5,8,0,0,23,0,9,15,6,15,12,3,0,67,4,11,46,44,33,17,8,0,165,0,6,28,39,47,33,8,0,160,0,0,9,27,26,14,0,0,83,0,0,4,13,7,9,0,0,39,0,0,0,4,10,0,0,0,20,0,0,0,6,12,4,0,0,21,0,0,0,3,7,3,0,0,9,0,0,0,0,0,3,0,0,3,11,30,117,159,162,100,22,0,605,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,8,0,3,6,3,13,3,0,0,29,0,4,3,4,3,0,0,0,20,0,0,11,8,9,7,0,0
310041299,0,0,4,0,0,5,4,0,0,0,0,8,0,3,4,0,0,0,0,0,8,5,0,3,4,9,3,0,0,24,0,6,9,10,9,6,0,0,38,3,12,13,19,21,5,0,0,70,0,3,10,21,11,21,0,0,70,0,0,8,12,11,11,0,0,42,0,0,0,11,5,7,0,0,26,0,0,0,0,8,0,0,0,10,0,0,0,9,0,3,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,10,9,26,63,90,76,62,3,0,325,0,0,0,3,0,0,0,0,3,84,7,0,0,0,3,0,0,92,34,13,0,7,4,0,0,0,66,16,17,7,7,6,3,0,0,53,7,16,13,4,12,3,0,0,44,6,17,11,18,8,7,0,0,61,0,15,17,4,10,4,3,0,46,0,5,16,7,7,3,3,0,38,0,0,3,9,3,0,0,0
310041300,0,0,10,0,4,0,0,0,0,0,0,4,3,0,3,0,7,0,0,0,19,0,4,10,10,3,3,0,0,31,0,3,8,5,5,7,0,0,31,0,7,12,7,3,8,4,0,41,0,0,3,9,9,10,0,0,30,0,0,4,11,14,0,0,0,26,0,0,0,7,3,3,0,0,14,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,22,48,53,49,35,10,0,221,3,0,0,0,0,0,0,0,3,30,3,0,0,0,0,0,0,29,22,3,3,4,0,0,0,0,38,15,7,8,0,0,0,0,0,30,5,11,7,3,3,0,0,3,33,6,15,6,8,4,3,0,0,43,3,10,14,3,4,4,0,0,44,0,6,11,4,3,4,0,0,40,0,0,5,3,0,0,0,0
310041301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310041302,0,0,7,0,0,3,3,0,3,0,0,10,0,3,3,0,0,3,0,0,11,0,0,0,0,3,0,0,0,8,0,3,3,9,9,3,3,0,30,0,0,9,7,3,7,0,0,26,0,0,4,3,5,3,0,0,23,0,0,0,3,3,0,0,0,5,0,0,0,4,3,6,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,30,31,36,22,7,0,143,0,0,0,0,0,0,0,0,3,24,0,0,3,0,0,0,0,26,12,9,0,0,0,0,0,0,18,10,3,7,4,0,0,0,0,26,3,11,3,3,3,0,0,0,22,5,6,6,3,6,0,3,0,31,0,8,13,4,4,3,0,0,35,0,0,4,3,5,0,0,0,16,0,0,0,5,3,4,0,0
310041303,0,0,3,0,0,3,3,0,0,0,0,13,0,0,6,6,0,3,0,0,17,0,3,6,0,3,0,0,0,11,0,13,8,5,9,3,0,0,37,0,3,7,6,3,4,0,0,27,0,0,3,9,13,0,0,0,32,0,0,0,0,3,0,0,0,9,0,0,0,3,0,0,0,0,6,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,22,28,46,39,19,4,0,168,0,0,0,0,0,0,0,0,0,50,10,0,0,0,0,0,0,59,23,11,0,6,0,3,0,0,47,7,7,9,7,6,0,0,0,27,3,7,0,4,0,0,0,0,17,0,13,3,6,3,3,0,0,23,0,6,8,4,8,0,3,0,33,0,0,13,3,3,3,0,0,27,0,0,6,0,0,3,0,0
310041304,0,0,26,0,3,4,5,5,0,0,0,18,3,4,6,11,6,6,0,0,34,3,4,11,12,10,4,0,0,51,6,13,32,24,18,5,0,0,93,3,15,37,24,16,10,0,0,110,0,6,50,32,21,12,0,0,122,0,3,10,9,13,8,0,0,51,0,0,8,13,7,3,0,0,32,0,0,3,9,0,5,0,0,13,0,0,0,5,6,0,0,0,11,0,0,3,0,3,0,0,0,9,0,0,0,3,0,0,0,0,5,28,52,184,155,103,56,8,0,589,5,0,0,0,0,0,0,0,8,150,11,0,3,0,0,0,0,163,72,27,12,5,4,3,3,0,124,33,29,11,3,9,3,0,0,99,15,34,18,10,11,9,0,0,103,9,29,32,16,28,16,3,0,132,3,25,31,21,16,13,0,0,108,7,13,35,21,11,9,0,0,100,0,5,18,17,13,5,0,0
311011305,3,0,22,3,0,9,9,9,12,0,0,39,0,3,3,8,14,8,3,0,35,3,4,14,15,26,17,4,0,78,3,17,10,29,29,22,0,0,115,0,12,20,28,29,14,0,0,106,0,5,17,19,34,14,6,0,90,0,0,3,19,23,4,0,0,51,0,0,6,8,5,8,0,0,22,0,0,3,0,0,6,0,0,9,0,0,3,3,4,0,0,0,7,0,0,0,0,3,0,0,0,4,0,0,0,5,3,3,0,0,16,14,37,92,149,177,112,26,3,608,0,0,0,0,0,0,0,0,3,49,3,0,0,3,3,0,0,55,27,0,0,3,3,3,0,0,47,10,3,0,6,8,3,0,0,37,6,4,10,6,4,8,0,0,37,11,5,9,10,17,3,4,0,56,0,14,8,12,6,8,3,0,55,0,3,16,7,7,15,0,0,51,0,0,3,7,4,6,0,0
311021306,0,0,24,7,8,10,11,8,9,0,0,55,4,5,20,9,9,14,3,0,69,6,5,22,20,23,19,10,0,109,3,20,20,35,28,27,9,0,144,0,21,45,36,49,34,8,0,188,0,12,33,36,64,27,7,0,180,0,0,17,21,39,15,5,0,104,0,0,8,17,22,13,5,0,71,0,0,3,9,5,6,0,0,26,0,0,0,5,9,8,0,0,19,0,0,0,5,0,0,0,0,3,0,0,0,3,5,3,0,0,16,33,79,181,219,275,184,41,5,1017,9,0,0,3,3,0,0,0,15,80,3,0,0,0,0,0,0,85,55,12,6,4,5,0,0,0,81,17,20,14,11,5,5,0,0,67,12,25,11,10,10,7,5,0,74,9,24,28,20,29,20,7,0,127,5,25,35,24,24,16,3,0,139,0,12,17,14,19,8,4,0,77,0,5,14,16,8,9,5,0
311021307,0,0,4,0,0,4,0,0,0,0,0,3,0,0,0,4,0,3,0,0,11,0,0,3,3,0,3,0,0,11,0,0,0,0,5,7,0,0,18,0,0,3,4,4,5,0,0,17,0,0,3,0,0,4,0,0,13,0,0,3,3,3,7,0,0,10,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,18,21,23,32,3,0,99,3,0,0,0,0,0,0,0,3,13,0,0,0,0,0,0,0,16,11,0,0,3,0,5,0,0,16,7,0,0,3,4,0,0,0,12,3,3,0,0,0,0,0,0,7,3,3,7,3,3,4,0,0,16,0,0,3,4,4,0,0,0,11,0,0,6,3,0,0,0,0,9,0,0,0,3,0,4,0,0
311021308,0,0,3,0,0,0,0,0,4,0,0,3,0,0,3,0,3,3,0,0,10,0,3,3,0,0,0,0,0,9,0,0,0,3,0,0,0,0,9,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,12,9,16,14,0,0,59,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,37,8,3,0,0,0,0,0,0,11,4,0,3,0,0,0,0,0,13,3,0,0,0,0,3,0,0,15,0,4,6,4,4,3,0,0,18,0,3,0,3,0,0,0,0,11,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
311021309,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0,6,0,0,0,0,0,3,0,0,3,0,0,0,0,8,0,0,0,14,0,0,0,5,4,0,0,0,14,0,0,0,3,4,0,0,0,14,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,6,16,16,16,7,0,75,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,14,6,0,0,0,0,0,0,0,8,0,6,0,0,0,5,0,0,10,0,0,3,3,0,5,0,0,12,0,0,7,0,4,3,0,0,15,0,3,3,3,0,0,0,0,15,0,0,3,6,0,0,0,0,10,0,0,3,0,3,0,0,0
311021310,0,0,6,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,3,5,0,0,0,14,0,0,3,3,5,8,0,0,22,0,3,3,0,3,3,0,0,18,0,0,3,3,6,3,0,0,11,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,19,26,20,9,0,89,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,4,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,4,3,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0
311031311,0,0,10,3,0,0,3,5,4,0,0,19,0,0,0,3,8,0,0,0,11,0,4,0,8,4,3,0,0,21,0,0,9,3,6,10,0,0,33,0,0,10,4,12,9,0,0,37,0,0,4,0,11,6,0,0,21,0,0,0,7,3,3,0,0,13,0,0,0,6,5,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,5,9,34,38,64,47,7,0,194,0,0,0,0,0,0,0,0,3,51,0,0,0,0,3,0,0,57,30,6,3,0,0,0,0,0,45,7,9,5,0,3,3,0,0,26,5,10,0,0,0,6,0,0,30,4,8,3,7,5,3,3,0,26,0,6,8,3,6,0,0,0,32,0,5,3,0,4,0,0,0,13,0,0,3,0,4,0,0,0
311031312,0,0,21,3,5,0,0,7,6,0,0,25,5,12,5,12,7,8,3,0,48,3,10,8,13,16,16,0,0,65,0,22,28,18,19,13,3,0,98,3,5,32,28,38,21,3,0,128,0,9,27,25,19,12,0,0,91,0,0,12,16,10,9,0,0,54,0,4,5,16,12,8,0,0,39,0,0,3,5,7,0,0,0,10,0,0,0,0,9,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,7,24,61,135,144,141,95,8,0,613,8,0,3,0,3,0,0,0,15,253,22,3,3,0,0,0,0,281,111,57,10,6,9,11,0,0,204,65,45,30,12,13,15,0,0,175,18,54,27,17,19,15,0,0,153,17,43,64,27,41,21,6,0,215,7,60,60,49,35,32,0,0,248,0,29,53,39,32,24,0,0,186,0,10,22,20,15,20,0,0
311031313,0,0,4,0,0,0,0,3,3,0,0,9,0,0,0,3,5,0,0,0,4,0,0,3,0,0,3,0,0,14,0,0,0,0,0,0,0,0,7,0,0,3,0,0,3,0,0,3,0,0,3,0,3,7,0,0,12,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,11,18,20,5,0,66,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
311031314,0,0,7,0,0,0,0,0,0,0,0,7,4,0,5,7,3,3,0,0,19,4,6,11,19,12,3,0,0,46,3,6,21,22,24,12,0,0,92,0,12,35,20,51,15,3,0,137,0,5,25,49,33,23,6,0,143,0,3,19,20,31,19,0,0,90,0,0,5,15,19,3,0,0,48,0,0,4,9,3,0,0,0,17,0,0,0,5,12,7,0,0,22,0,0,0,0,3,3,0,0,4,0,3,0,0,0,0,0,0,4,14,36,130,176,183,96,12,0,641,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,12,10,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,6,4,0,3,0,0,0,0,0,15,0,5,3,6,5,0,0,0,15,3,0,10,8,5,0,0,0,29,0,3,3,0,7,3,0,0,20,0,3,4,5,9,3,0,0
311031315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311031316,3,0,20,0,0,3,0,0,3,0,0,12,3,3,3,4,0,10,0,0,23,3,0,9,6,3,4,0,0,26,0,5,14,11,14,8,5,0,58,0,7,7,18,13,5,3,0,49,0,4,10,4,17,12,0,0,46,0,0,4,5,5,0,0,0,24,0,0,4,4,4,5,0,0,15,0,0,0,0,3,0,0,0,6,0,0,0,4,3,3,0,0,9,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,3,15,21,66,67,68,52,15,0,309,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,8,0,0,3,3,0,0,0,0,15,0,0,0,0,3,0,3,0,14,0,3,3,3,3,7,0,0,20,0,3,8,3,0,8,0,0,28,0,0,11,6,3,0,0,0,22,0,7,6,7,6,0,0,0
311031317,0,0,8,3,0,0,5,0,0,0,0,13,0,3,4,0,6,3,0,0,11,0,3,5,0,0,0,0,0,11,0,0,10,3,9,3,0,0,21,0,3,4,8,7,3,0,0,27,0,0,8,9,6,3,0,0,19,0,0,0,4,3,3,0,0,10,0,0,0,3,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,12,32,31,35,23,3,0,138,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,42,18,11,0,0,3,3,0,0,35,9,3,3,4,3,0,0,0,23,3,5,6,0,5,3,0,0,21,3,10,15,4,3,3,0,0,43,0,6,14,10,8,3,0,0,44,0,3,9,3,3,7,0,0,28,0,0,5,5,3,3,0,0
311031318,0,0,9,0,0,3,0,0,4,0,0,8,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0,5,0,0,0,3,4,0,3,0,13,0,0,0,3,3,0,0,0,12,0,0,0,3,7,0,0,0,10,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,20,21,13,3,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311031319,0,0,7,3,0,7,0,6,0,0,0,17,0,0,0,0,3,4,0,0,8,0,0,7,3,0,3,0,0,10,0,0,4,4,8,5,3,0,22,0,0,3,3,8,0,0,0,11,0,0,4,0,5,3,0,0,20,0,0,3,0,0,0,0,0,8,0,0,0,3,0,0,0,0,6,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,3,27,21,40,22,3,0,125,3,0,0,0,0,0,0,0,3,17,0,0,0,0,0,0,0,17,8,0,3,0,3,0,0,0,11,3,3,3,0,0,0,0,0,11,3,0,3,0,0,0,0,0,12,0,8,9,3,0,3,0,0,18,0,0,6,3,0,0,0,0,15,0,0,5,4,0,0,0,0,12,0,0,0,0,0,0,0,0
